Gene,Transcript,Exon
ENSG00000006071,ENST00000682204,ENSE00003827241
ENSG00000006071,ENST00000682204,ENSE00003814895
ENSG00000006071,ENST00000682204,ENSE00003633489
ENSG00000006071,ENST00000682204,ENSE00003829721
ENSG00000006071,ENST00000682204,ENSE00003558473
ENSG00000006071,ENST00000682204,ENSE00003604346
ENSG00000006071,ENST00000682204,ENSE00003470681
ENSG00000006071,ENST00000682204,ENSE00003525961
ENSG00000006071,ENST00000682204,ENSE00003553270
ENSG00000006071,ENST00000682204,ENSE00003523782
ENSG00000006071,ENST00000682204,ENSE00003639445
ENSG00000006071,ENST00000682204,ENSE00003563670
ENSG00000006071,ENST00000682204,ENSE00003607693
ENSG00000006071,ENST00000682204,ENSE00003476040
ENSG00000006071,ENST00000682204,ENSE00003514460
ENSG00000006071,ENST00000682204,ENSE00003510182
ENSG00000006071,ENST00000682204,ENSE00003659637
ENSG00000006071,ENST00000682204,ENSE00003583550
ENSG00000006071,ENST00000682204,ENSE00003482073
ENSG00000006071,ENST00000682204,ENSE00003829202
ENSG00000006071,ENST00000682204,ENSE00003826403
ENSG00000006071,ENST00000682204,ENSE00003824760
ENSG00000006071,ENST00000682204,ENSE00003818813
ENSG00000006071,ENST00000682204,ENSE00003665902
ENSG00000006071,ENST00000682204,ENSE00003554123
ENSG00000006071,ENST00000682204,ENSE00003822898
ENSG00000006071,ENST00000682528,ENSE00003916257
ENSG00000006071,ENST00000682528,ENSE00003569766
ENSG00000006071,ENST00000682528,ENSE00003645287
ENSG00000006071,ENST00000682528,ENSE00003493187
ENSG00000006071,ENST00000682528,ENSE00003799145
ENSG00000006071,ENST00000682528,ENSE00003644195
ENSG00000006071,ENST00000682528,ENSE00003566220
ENSG00000006071,ENST00000682528,ENSE00003607579
ENSG00000006071,ENST00000682528,ENSE00003583171
ENSG00000006071,ENST00000682528,ENSE00003588978
ENSG00000006071,ENST00000682528,ENSE00003510859
ENSG00000006071,ENST00000682528,ENSE00002178744
ENSG00000006071,ENST00000682528,ENSE00003815579
ENSG00000006071,ENST00000682528,ENSE00003827241
ENSG00000006071,ENST00000682528,ENSE00003814895
ENSG00000006071,ENST00000682528,ENSE00003633489
ENSG00000006071,ENST00000682528,ENSE00003829721
ENSG00000006071,ENST00000682528,ENSE00003558473
ENSG00000006071,ENST00000682528,ENSE00003604346
ENSG00000006071,ENST00000682528,ENSE00003470681
ENSG00000006071,ENST00000682528,ENSE00003525961
ENSG00000006071,ENST00000682528,ENSE00003553270
ENSG00000006071,ENST00000682528,ENSE00003523782
ENSG00000006071,ENST00000682528,ENSE00003639445
ENSG00000006071,ENST00000682528,ENSE00003817838
ENSG00000006071,ENST00000682528,ENSE00003607693
ENSG00000006071,ENST00000682528,ENSE00003476040
ENSG00000006071,ENST00000682528,ENSE00003514460
ENSG00000006071,ENST00000682528,ENSE00003510182
ENSG00000006071,ENST00000682528,ENSE00003659637
ENSG00000006071,ENST00000682528,ENSE00003583550
ENSG00000006071,ENST00000682528,ENSE00003818842
ENSG00000006071,ENST00000682528,ENSE00003826403
ENSG00000006071,ENST00000682528,ENSE00003824760
ENSG00000006071,ENST00000682528,ENSE00003818813
ENSG00000006071,ENST00000682528,ENSE00003665902
ENSG00000006071,ENST00000682528,ENSE00003554123
ENSG00000006071,ENST00000682528,ENSE00003822898
ENSG00000006071,ENST00000684711,ENSE00003899289
ENSG00000006071,ENST00000684711,ENSE00003518799
ENSG00000006071,ENST00000684711,ENSE00003579358
ENSG00000006071,ENST00000684711,ENSE00003550237
ENSG00000006071,ENST00000684711,ENSE00003688783
ENSG00000006071,ENST00000684711,ENSE00003605921
ENSG00000006071,ENST00000684711,ENSE00003502552
ENSG00000006071,ENST00000684711,ENSE00003531768
ENSG00000006071,ENST00000684711,ENSE00003656899
ENSG00000006071,ENST00000684711,ENSE00003479873
ENSG00000006071,ENST00000684711,ENSE00003584058
ENSG00000006071,ENST00000684711,ENSE00003815427
ENSG00000006071,ENST00000684711,ENSE00003815579
ENSG00000006071,ENST00000684711,ENSE00003827241
ENSG00000006071,ENST00000684711,ENSE00003814895
ENSG00000006071,ENST00000684711,ENSE00003633489
ENSG00000006071,ENST00000684711,ENSE00003829721
ENSG00000006071,ENST00000684711,ENSE00003558473
ENSG00000006071,ENST00000684711,ENSE00003604346
ENSG00000006071,ENST00000684711,ENSE00003470681
ENSG00000006071,ENST00000684711,ENSE00003525961
ENSG00000006071,ENST00000684711,ENSE00003553270
ENSG00000006071,ENST00000684711,ENSE00003523782
ENSG00000006071,ENST00000684711,ENSE00003639445
ENSG00000006071,ENST00000684711,ENSE00003563670
ENSG00000006071,ENST00000684711,ENSE00003607693
ENSG00000006071,ENST00000684711,ENSE00003476040
ENSG00000006071,ENST00000684711,ENSE00003514460
ENSG00000006071,ENST00000684711,ENSE00003510182
ENSG00000006071,ENST00000684711,ENSE00003659637
ENSG00000006071,ENST00000684711,ENSE00003583550
ENSG00000006071,ENST00000684711,ENSE00003482073
ENSG00000006071,ENST00000684711,ENSE00003829202
ENSG00000006071,ENST00000684711,ENSE00003826403
ENSG00000006071,ENST00000684711,ENSE00003824760
ENSG00000006071,ENST00000684711,ENSE00003818813
ENSG00000006071,ENST00000684711,ENSE00003665902
ENSG00000006071,ENST00000684711,ENSE00003554123
ENSG00000006071,ENST00000684711,ENSE00003822898
ENSG00000006071,ENST00000682965,ENSE00003899289
ENSG00000006071,ENST00000682965,ENSE00003518799
ENSG00000006071,ENST00000682965,ENSE00003579358
ENSG00000006071,ENST00000682965,ENSE00003550237
ENSG00000006071,ENST00000682965,ENSE00003688783
ENSG00000006071,ENST00000682965,ENSE00003605921
ENSG00000006071,ENST00000682965,ENSE00003502552
ENSG00000006071,ENST00000682965,ENSE00003531768
ENSG00000006071,ENST00000682965,ENSE00003656899
ENSG00000006071,ENST00000682965,ENSE00003479873
ENSG00000006071,ENST00000682965,ENSE00003584058
ENSG00000006071,ENST00000682965,ENSE00000705141
ENSG00000006071,ENST00000682965,ENSE00000886096
ENSG00000006071,ENST00000682965,ENSE00000705136
ENSG00000006071,ENST00000682965,ENSE00000705134
ENSG00000006071,ENST00000682965,ENSE00003481953
ENSG00000006071,ENST00000682965,ENSE00001481294
ENSG00000006071,ENST00000682965,ENSE00003487913
ENSG00000006071,ENST00000682965,ENSE00003611247
ENSG00000006071,ENST00000682965,ENSE00003644708
ENSG00000006071,ENST00000682965,ENSE00003466753
ENSG00000006071,ENST00000682965,ENSE00003510121
ENSG00000006071,ENST00000682965,ENSE00003463732
ENSG00000006071,ENST00000682965,ENSE00003472684
ENSG00000006071,ENST00000682965,ENSE00003516595
ENSG00000006071,ENST00000682965,ENSE00003467748
ENSG00000006071,ENST00000682965,ENSE00003599295
ENSG00000006071,ENST00000682965,ENSE00002188293
ENSG00000006071,ENST00000682965,ENSE00003659637
ENSG00000006071,ENST00000682965,ENSE00003583550
ENSG00000006071,ENST00000682965,ENSE00003482073
ENSG00000006071,ENST00000682965,ENSE00003829202
ENSG00000006071,ENST00000682965,ENSE00003826403
ENSG00000006071,ENST00000682965,ENSE00003824760
ENSG00000006071,ENST00000682965,ENSE00003818813
ENSG00000006071,ENST00000682965,ENSE00003665902
ENSG00000006071,ENST00000682965,ENSE00003554123
ENSG00000006071,ENST00000682965,ENSE00003822898
ENSG00000006071,ENST00000682288,ENSE00003899289
ENSG00000006071,ENST00000682288,ENSE00003518799
ENSG00000006071,ENST00000682288,ENSE00003579358
ENSG00000006071,ENST00000682288,ENSE00003550237
ENSG00000006071,ENST00000682288,ENSE00003688783
ENSG00000006071,ENST00000682288,ENSE00003605921
ENSG00000006071,ENST00000682288,ENSE00003502552
ENSG00000006071,ENST00000682288,ENSE00003531768
ENSG00000006071,ENST00000682288,ENSE00003656899
ENSG00000006071,ENST00000682288,ENSE00003479873
ENSG00000006071,ENST00000682288,ENSE00003584058
ENSG00000006071,ENST00000682288,ENSE00003815427
ENSG00000006071,ENST00000682288,ENSE00003825514
ENSG00000006071,ENST00000682288,ENSE00003827241
ENSG00000006071,ENST00000682288,ENSE00003814895
ENSG00000006071,ENST00000682288,ENSE00003633489
ENSG00000006071,ENST00000682288,ENSE00003544157
ENSG00000006071,ENST00000682288,ENSE00003558473
ENSG00000006071,ENST00000682288,ENSE00003604346
ENSG00000006071,ENST00000682288,ENSE00003470681
ENSG00000006071,ENST00000682288,ENSE00003525961
ENSG00000006071,ENST00000682288,ENSE00003553270
ENSG00000006071,ENST00000682288,ENSE00003523782
ENSG00000006071,ENST00000682288,ENSE00003639445
ENSG00000006071,ENST00000682288,ENSE00003563670
ENSG00000006071,ENST00000682288,ENSE00003607693
ENSG00000006071,ENST00000682288,ENSE00003476040
ENSG00000006071,ENST00000682288,ENSE00003514460
ENSG00000006071,ENST00000682288,ENSE00003510182
ENSG00000006071,ENST00000682288,ENSE00003659637
ENSG00000006071,ENST00000682288,ENSE00003583550
ENSG00000006071,ENST00000682288,ENSE00003482073
ENSG00000006071,ENST00000682288,ENSE00003829202
ENSG00000006071,ENST00000682288,ENSE00003826403
ENSG00000006071,ENST00000682288,ENSE00003824760
ENSG00000006071,ENST00000682288,ENSE00003818813
ENSG00000006071,ENST00000682288,ENSE00003665902
ENSG00000006071,ENST00000682288,ENSE00003554123
ENSG00000006071,ENST00000682288,ENSE00003822898
ENSG00000006071,ENST00000684332,ENSE00003916257
ENSG00000006071,ENST00000684332,ENSE00003569766
ENSG00000006071,ENST00000684332,ENSE00003645287
ENSG00000006071,ENST00000684332,ENSE00003493187
ENSG00000006071,ENST00000684332,ENSE00003799145
ENSG00000006071,ENST00000684332,ENSE00003644195
ENSG00000006071,ENST00000684332,ENSE00003566220
ENSG00000006071,ENST00000684332,ENSE00003607579
ENSG00000006071,ENST00000684332,ENSE00003583171
ENSG00000006071,ENST00000684332,ENSE00003588978
ENSG00000006071,ENST00000684332,ENSE00003510859
ENSG00000006071,ENST00000684332,ENSE00002199826
ENSG00000006071,ENST00000684332,ENSE00003815579
ENSG00000006071,ENST00000684332,ENSE00003827241
ENSG00000006071,ENST00000684332,ENSE00003814895
ENSG00000006071,ENST00000684332,ENSE00003633489
ENSG00000006071,ENST00000684332,ENSE00003544157
ENSG00000006071,ENST00000684332,ENSE00003558473
ENSG00000006071,ENST00000684332,ENSE00003604346
ENSG00000006071,ENST00000684332,ENSE00003470681
ENSG00000006071,ENST00000684332,ENSE00003525961
ENSG00000006071,ENST00000684332,ENSE00003553270
ENSG00000006071,ENST00000684332,ENSE00003523782
ENSG00000006071,ENST00000684332,ENSE00003639445
ENSG00000006071,ENST00000684332,ENSE00003563670
ENSG00000006071,ENST00000684332,ENSE00003607693
ENSG00000006071,ENST00000684332,ENSE00003476040
ENSG00000006071,ENST00000684332,ENSE00003514460
ENSG00000006071,ENST00000684332,ENSE00003510182
ENSG00000006071,ENST00000684332,ENSE00003659637
ENSG00000006071,ENST00000684332,ENSE00003583550
ENSG00000006071,ENST00000684332,ENSE00003818842
ENSG00000006071,ENST00000684332,ENSE00003826403
ENSG00000006071,ENST00000684332,ENSE00003824760
ENSG00000006071,ENST00000684332,ENSE00003818813
ENSG00000006071,ENST00000684332,ENSE00003665902
ENSG00000006071,ENST00000684332,ENSE00003554123
ENSG00000006071,ENST00000684332,ENSE00003822898
ENSG00000006071,ENST00000684593,ENSE00003820831
ENSG00000006071,ENST00000684593,ENSE00003816014
ENSG00000006071,ENST00000684593,ENSE00003493187
ENSG00000006071,ENST00000684593,ENSE00003917611
ENSG00000006071,ENST00000684593,ENSE00003644195
ENSG00000006071,ENST00000684593,ENSE00003566220
ENSG00000006071,ENST00000684593,ENSE00003607579
ENSG00000006071,ENST00000684593,ENSE00003583171
ENSG00000006071,ENST00000684593,ENSE00003588978
ENSG00000006071,ENST00000684593,ENSE00003510859
ENSG00000006071,ENST00000684593,ENSE00002178744
ENSG00000006071,ENST00000684593,ENSE00003815579
ENSG00000006071,ENST00000684593,ENSE00003827241
ENSG00000006071,ENST00000684593,ENSE00003814895
ENSG00000006071,ENST00000684593,ENSE00003633489
ENSG00000006071,ENST00000684593,ENSE00003829721
ENSG00000006071,ENST00000684593,ENSE00003558473
ENSG00000006071,ENST00000684593,ENSE00003604346
ENSG00000006071,ENST00000684593,ENSE00003470681
ENSG00000006071,ENST00000684593,ENSE00003525961
ENSG00000006071,ENST00000684593,ENSE00003553270
ENSG00000006071,ENST00000684593,ENSE00003523782
ENSG00000006071,ENST00000684593,ENSE00003639445
ENSG00000006071,ENST00000684593,ENSE00003563670
ENSG00000006071,ENST00000684593,ENSE00003607693
ENSG00000006071,ENST00000684593,ENSE00003476040
ENSG00000006071,ENST00000684593,ENSE00003514460
ENSG00000006071,ENST00000684593,ENSE00003510182
ENSG00000006071,ENST00000684593,ENSE00003659637
ENSG00000006071,ENST00000684593,ENSE00003583550
ENSG00000006071,ENST00000684593,ENSE00003482073
ENSG00000006071,ENST00000684593,ENSE00003829202
ENSG00000006071,ENST00000684593,ENSE00003826403
ENSG00000006071,ENST00000684593,ENSE00003824760
ENSG00000006071,ENST00000684593,ENSE00003818813
ENSG00000006071,ENST00000684593,ENSE00003665902
ENSG00000006071,ENST00000684593,ENSE00003554123
ENSG00000006071,ENST00000684593,ENSE00003822898
ENSG00000006071,ENST00000684288,ENSE00003820831
ENSG00000006071,ENST00000684288,ENSE00003518799
ENSG00000006071,ENST00000684288,ENSE00003579358
ENSG00000006071,ENST00000684288,ENSE00003550237
ENSG00000006071,ENST00000684288,ENSE00003468461
ENSG00000006071,ENST00000684288,ENSE00003605921
ENSG00000006071,ENST00000684288,ENSE00003502552
ENSG00000006071,ENST00000684288,ENSE00003531768
ENSG00000006071,ENST00000684288,ENSE00003656899
ENSG00000006071,ENST00000684288,ENSE00003479873
ENSG00000006071,ENST00000684288,ENSE00003584058
ENSG00000006071,ENST00000684288,ENSE00000705141
ENSG00000006071,ENST00000684288,ENSE00003820486
ENSG00000006071,ENST00000684288,ENSE00003827241
ENSG00000006071,ENST00000684288,ENSE00003814895
ENSG00000006071,ENST00000684288,ENSE00003633489
ENSG00000006071,ENST00000684288,ENSE00003544157
ENSG00000006071,ENST00000684288,ENSE00003558473
ENSG00000006071,ENST00000684288,ENSE00003604346
ENSG00000006071,ENST00000684288,ENSE00003470681
ENSG00000006071,ENST00000684288,ENSE00003525961
ENSG00000006071,ENST00000684288,ENSE00003553270
ENSG00000006071,ENST00000684288,ENSE00003523782
ENSG00000006071,ENST00000684288,ENSE00003639445
ENSG00000006071,ENST00000684288,ENSE00003563670
ENSG00000006071,ENST00000684288,ENSE00003607693
ENSG00000006071,ENST00000684288,ENSE00003476040
ENSG00000006071,ENST00000684288,ENSE00003514460
ENSG00000006071,ENST00000684288,ENSE00003510182
ENSG00000006071,ENST00000684288,ENSE00003659637
ENSG00000006071,ENST00000684288,ENSE00003583550
ENSG00000006071,ENST00000684288,ENSE00003482073
ENSG00000006071,ENST00000684288,ENSE00003829202
ENSG00000006071,ENST00000684288,ENSE00003826403
ENSG00000006071,ENST00000684288,ENSE00003824760
ENSG00000006071,ENST00000684288,ENSE00003818813
ENSG00000006071,ENST00000684288,ENSE00003665902
ENSG00000006071,ENST00000684288,ENSE00003554123
ENSG00000006071,ENST00000684288,ENSE00003822898
ENSG00000006071,ENST00000683456,ENSE00003916932
ENSG00000006071,ENST00000683456,ENSE00003518799
ENSG00000006071,ENST00000683456,ENSE00003579358
ENSG00000006071,ENST00000683456,ENSE00003550237
ENSG00000006071,ENST00000683456,ENSE00003688783
ENSG00000006071,ENST00000683456,ENSE00003605921
ENSG00000006071,ENST00000683456,ENSE00003502552
ENSG00000006071,ENST00000683456,ENSE00003531768
ENSG00000006071,ENST00000683456,ENSE00003656899
ENSG00000006071,ENST00000683456,ENSE00003479873
ENSG00000006071,ENST00000683456,ENSE00003584058
ENSG00000006071,ENST00000683456,ENSE00000705141
ENSG00000006071,ENST00000683456,ENSE00000886096
ENSG00000006071,ENST00000683456,ENSE00000705136
ENSG00000006071,ENST00000683456,ENSE00000705134
ENSG00000006071,ENST00000683456,ENSE00003481953
ENSG00000006071,ENST00000683456,ENSE00003590263
ENSG00000006071,ENST00000683456,ENSE00003487913
ENSG00000006071,ENST00000683456,ENSE00003611247
ENSG00000006071,ENST00000683456,ENSE00003644708
ENSG00000006071,ENST00000683456,ENSE00003466753
ENSG00000006071,ENST00000683456,ENSE00003510121
ENSG00000006071,ENST00000683456,ENSE00003463732
ENSG00000006071,ENST00000683456,ENSE00003472684
ENSG00000006071,ENST00000683456,ENSE00003831189
ENSG00000006071,ENST00000683456,ENSE00003607693
ENSG00000006071,ENST00000683456,ENSE00003476040
ENSG00000006071,ENST00000683456,ENSE00003514460
ENSG00000006071,ENST00000683456,ENSE00003510182
ENSG00000006071,ENST00000683456,ENSE00003659637
ENSG00000006071,ENST00000683456,ENSE00003583550
ENSG00000006071,ENST00000683456,ENSE00003482073
ENSG00000006071,ENST00000683456,ENSE00003829202
ENSG00000006071,ENST00000683456,ENSE00003826403
ENSG00000006071,ENST00000683456,ENSE00003824760
ENSG00000006071,ENST00000683456,ENSE00003818813
ENSG00000006071,ENST00000683456,ENSE00003665902
ENSG00000006071,ENST00000683456,ENSE00003554123
ENSG00000006071,ENST00000683456,ENSE00003822898
ENSG00000006071,ENST00000684313,ENSE00003920422
ENSG00000006071,ENST00000684313,ENSE00003569766
ENSG00000006071,ENST00000684313,ENSE00003645287
ENSG00000006071,ENST00000684313,ENSE00003493187
ENSG00000006071,ENST00000684313,ENSE00003799145
ENSG00000006071,ENST00000684313,ENSE00003644195
ENSG00000006071,ENST00000684313,ENSE00003566220
ENSG00000006071,ENST00000684313,ENSE00003607579
ENSG00000006071,ENST00000684313,ENSE00003583171
ENSG00000006071,ENST00000684313,ENSE00003588978
ENSG00000006071,ENST00000684313,ENSE00003829721
ENSG00000006071,ENST00000684313,ENSE00003558473
ENSG00000006071,ENST00000684313,ENSE00003604346
ENSG00000006071,ENST00000684313,ENSE00003470681
ENSG00000006071,ENST00000684313,ENSE00003525961
ENSG00000006071,ENST00000684313,ENSE00003553270
ENSG00000006071,ENST00000684313,ENSE00003523782
ENSG00000006071,ENST00000684313,ENSE00003639445
ENSG00000006071,ENST00000684313,ENSE00003563670
ENSG00000006071,ENST00000684313,ENSE00003607693
ENSG00000006071,ENST00000684313,ENSE00003476040
ENSG00000006071,ENST00000684313,ENSE00003514460
ENSG00000006071,ENST00000684313,ENSE00003510182
ENSG00000006071,ENST00000684313,ENSE00003659637
ENSG00000006071,ENST00000684313,ENSE00003583550
ENSG00000006071,ENST00000684313,ENSE00003818842
ENSG00000006071,ENST00000684313,ENSE00003826403
ENSG00000006071,ENST00000684313,ENSE00003824760
ENSG00000006071,ENST00000684313,ENSE00003818813
ENSG00000006071,ENST00000684313,ENSE00003665902
ENSG00000006071,ENST00000684313,ENSE00003554123
ENSG00000006071,ENST00000684313,ENSE00003822898
ENSG00000006071,ENST00000683136,ENSE00003831179
ENSG00000006071,ENST00000683136,ENSE00003518799
ENSG00000006071,ENST00000683136,ENSE00003579358
ENSG00000006071,ENST00000683136,ENSE00003550237
ENSG00000006071,ENST00000683136,ENSE00003688783
ENSG00000006071,ENST00000683136,ENSE00003605921
ENSG00000006071,ENST00000683136,ENSE00003502552
ENSG00000006071,ENST00000683136,ENSE00003531768
ENSG00000006071,ENST00000683136,ENSE00003656899
ENSG00000006071,ENST00000683136,ENSE00003479873
ENSG00000006071,ENST00000683136,ENSE00003584058
ENSG00000006071,ENST00000683136,ENSE00000705141
ENSG00000006071,ENST00000683136,ENSE00000886096
ENSG00000006071,ENST00000683136,ENSE00000705136
ENSG00000006071,ENST00000683136,ENSE00000705134
ENSG00000006071,ENST00000683136,ENSE00003481953
ENSG00000006071,ENST00000683136,ENSE00001481294
ENSG00000006071,ENST00000683136,ENSE00003487913
ENSG00000006071,ENST00000683136,ENSE00003611247
ENSG00000006071,ENST00000683136,ENSE00003644708
ENSG00000006071,ENST00000683136,ENSE00003466753
ENSG00000006071,ENST00000683136,ENSE00003510121
ENSG00000006071,ENST00000683136,ENSE00003463732
ENSG00000006071,ENST00000683136,ENSE00003472684
ENSG00000006071,ENST00000683136,ENSE00003516595
ENSG00000006071,ENST00000683136,ENSE00003467748
ENSG00000006071,ENST00000683136,ENSE00003599295
ENSG00000006071,ENST00000683136,ENSE00003674189
ENSG00000006071,ENST00000683136,ENSE00003636670
ENSG00000006071,ENST00000683136,ENSE00003669416
ENSG00000006071,ENST00000683136,ENSE00003673102
ENSG00000006071,ENST00000683136,ENSE00001742580
ENSG00000006071,ENST00000683136,ENSE00001607229
ENSG00000006071,ENST00000683136,ENSE00003557574
ENSG00000006071,ENST00000683136,ENSE00003528254
ENSG00000006071,ENST00000683136,ENSE00003558999
ENSG00000006071,ENST00000683136,ENSE00003479439
ENSG00000006071,ENST00000683136,ENSE00003917023
ENSG00000006071,ENST00000682442,ENSE00003920849
ENSG00000006071,ENST00000682442,ENSE00003569766
ENSG00000006071,ENST00000682442,ENSE00003645287
ENSG00000006071,ENST00000682442,ENSE00003493187
ENSG00000006071,ENST00000682442,ENSE00003917611
ENSG00000006071,ENST00000682442,ENSE00003644195
ENSG00000006071,ENST00000682442,ENSE00003566220
ENSG00000006071,ENST00000682442,ENSE00003607579
ENSG00000006071,ENST00000682442,ENSE00002198645
ENSG00000006071,ENST00000682442,ENSE00003588978
ENSG00000006071,ENST00000682442,ENSE00003510859
ENSG00000006071,ENST00000682442,ENSE00002199826
ENSG00000006071,ENST00000682442,ENSE00003815579
ENSG00000006071,ENST00000682442,ENSE00003827241
ENSG00000006071,ENST00000682442,ENSE00003814895
ENSG00000006071,ENST00000682442,ENSE00003633489
ENSG00000006071,ENST00000682442,ENSE00003544157
ENSG00000006071,ENST00000682442,ENSE00003558473
ENSG00000006071,ENST00000682442,ENSE00003604346
ENSG00000006071,ENST00000682442,ENSE00003470681
ENSG00000006071,ENST00000682442,ENSE00003525961
ENSG00000006071,ENST00000682442,ENSE00003553270
ENSG00000006071,ENST00000682442,ENSE00003523782
ENSG00000006071,ENST00000682442,ENSE00003639445
ENSG00000006071,ENST00000682442,ENSE00002184630
ENSG00000006071,ENST00000682442,ENSE00003476040
ENSG00000006071,ENST00000682442,ENSE00003514460
ENSG00000006071,ENST00000682442,ENSE00003510182
ENSG00000006071,ENST00000682442,ENSE00003659637
ENSG00000006071,ENST00000682442,ENSE00003583550
ENSG00000006071,ENST00000682442,ENSE00003818842
ENSG00000006071,ENST00000682442,ENSE00003826403
ENSG00000006071,ENST00000682442,ENSE00003824760
ENSG00000006071,ENST00000682442,ENSE00003818813
ENSG00000006071,ENST00000682442,ENSE00003665902
ENSG00000006071,ENST00000682442,ENSE00003554123
ENSG00000006071,ENST00000682442,ENSE00003822898
ENSG00000006071,ENST00000684253,ENSE00003916766
ENSG00000006071,ENST00000684253,ENSE00003569766
ENSG00000006071,ENST00000684253,ENSE00003645287
ENSG00000006071,ENST00000684253,ENSE00003493187
ENSG00000006071,ENST00000684253,ENSE00003917611
ENSG00000006071,ENST00000684253,ENSE00003644195
ENSG00000006071,ENST00000684253,ENSE00003566220
ENSG00000006071,ENST00000684253,ENSE00003607579
ENSG00000006071,ENST00000684253,ENSE00003583171
ENSG00000006071,ENST00000684253,ENSE00003588978
ENSG00000006071,ENST00000684253,ENSE00003510859
ENSG00000006071,ENST00000684253,ENSE00003815579
ENSG00000006071,ENST00000684253,ENSE00003827241
ENSG00000006071,ENST00000684253,ENSE00003814895
ENSG00000006071,ENST00000684253,ENSE00003633489
ENSG00000006071,ENST00000684253,ENSE00003829721
ENSG00000006071,ENST00000684253,ENSE00003558473
ENSG00000006071,ENST00000684253,ENSE00003604346
ENSG00000006071,ENST00000684253,ENSE00003470681
ENSG00000006071,ENST00000684253,ENSE00003525961
ENSG00000006071,ENST00000684253,ENSE00003553270
ENSG00000006071,ENST00000684253,ENSE00003523782
ENSG00000006071,ENST00000684253,ENSE00003639445
ENSG00000006071,ENST00000684253,ENSE00003563670
ENSG00000006071,ENST00000684253,ENSE00003607693
ENSG00000006071,ENST00000684253,ENSE00003476040
ENSG00000006071,ENST00000684253,ENSE00003514460
ENSG00000006071,ENST00000684253,ENSE00003510182
ENSG00000006071,ENST00000684253,ENSE00003659637
ENSG00000006071,ENST00000684253,ENSE00003583550
ENSG00000006071,ENST00000684253,ENSE00003818842
ENSG00000006071,ENST00000684253,ENSE00003826403
ENSG00000006071,ENST00000684253,ENSE00003824760
ENSG00000006071,ENST00000684253,ENSE00003818813
ENSG00000006071,ENST00000684253,ENSE00003665902
ENSG00000006071,ENST00000684253,ENSE00003554123
ENSG00000006071,ENST00000684253,ENSE00003822898
ENSG00000006071,ENST00000642579,ENSE00003817168
ENSG00000006071,ENST00000642579,ENSE00000705136
ENSG00000006071,ENST00000642579,ENSE00000705134
ENSG00000006071,ENST00000642579,ENSE00003481953
ENSG00000006071,ENST00000642579,ENSE00003590263
ENSG00000006071,ENST00000642579,ENSE00003487913
ENSG00000006071,ENST00000642579,ENSE00003611247
ENSG00000006071,ENST00000642579,ENSE00003644708
ENSG00000006071,ENST00000642579,ENSE00003466753
ENSG00000006071,ENST00000642579,ENSE00003510121
ENSG00000006071,ENST00000642579,ENSE00003463732
ENSG00000006071,ENST00000642579,ENSE00003472684
ENSG00000006071,ENST00000642579,ENSE00003516595
ENSG00000006071,ENST00000642579,ENSE00003467748
ENSG00000006071,ENST00000642579,ENSE00003599295
ENSG00000006071,ENST00000642579,ENSE00003674189
ENSG00000006071,ENST00000642579,ENSE00003636670
ENSG00000006071,ENST00000642579,ENSE00003669416
ENSG00000006071,ENST00000642579,ENSE00003467114
ENSG00000006071,ENST00000642579,ENSE00003673102
ENSG00000006071,ENST00000642579,ENSE00003819191
ENSG00000006071,ENST00000642579,ENSE00001607229
ENSG00000006071,ENST00000642579,ENSE00003557574
ENSG00000006071,ENST00000642579,ENSE00003528254
ENSG00000006071,ENST00000642579,ENSE00003558999
ENSG00000006071,ENST00000642579,ENSE00003479439
ENSG00000006071,ENST00000642579,ENSE00003825660
ENSG00000006071,ENST00000646902,ENSE00003823564
ENSG00000006071,ENST00000646902,ENSE00003518799
ENSG00000006071,ENST00000646902,ENSE00003579358
ENSG00000006071,ENST00000646902,ENSE00003550237
ENSG00000006071,ENST00000646902,ENSE00003688783
ENSG00000006071,ENST00000646902,ENSE00003605921
ENSG00000006071,ENST00000646902,ENSE00003502552
ENSG00000006071,ENST00000646902,ENSE00003531768
ENSG00000006071,ENST00000646902,ENSE00003656899
ENSG00000006071,ENST00000646902,ENSE00003479873
ENSG00000006071,ENST00000646902,ENSE00003584058
ENSG00000006071,ENST00000646902,ENSE00000705141
ENSG00000006071,ENST00000646902,ENSE00000886096
ENSG00000006071,ENST00000646902,ENSE00000705136
ENSG00000006071,ENST00000646902,ENSE00000705134
ENSG00000006071,ENST00000646902,ENSE00003481953
ENSG00000006071,ENST00000646902,ENSE00001481294
ENSG00000006071,ENST00000646902,ENSE00003487913
ENSG00000006071,ENST00000646902,ENSE00003611247
ENSG00000006071,ENST00000646902,ENSE00003644708
ENSG00000006071,ENST00000646902,ENSE00003466753
ENSG00000006071,ENST00000646902,ENSE00003510121
ENSG00000006071,ENST00000646902,ENSE00003463732
ENSG00000006071,ENST00000646902,ENSE00003472684
ENSG00000006071,ENST00000646902,ENSE00003516595
ENSG00000006071,ENST00000646902,ENSE00003467748
ENSG00000006071,ENST00000646902,ENSE00003599295
ENSG00000006071,ENST00000646902,ENSE00003674189
ENSG00000006071,ENST00000646902,ENSE00003636670
ENSG00000006071,ENST00000646902,ENSE00003669416
ENSG00000006071,ENST00000646902,ENSE00003467114
ENSG00000006071,ENST00000646902,ENSE00003673102
